# bun_version=1.2.21
# n_cases=100
# columns: case_id\tinput_hash\toutput_hash
rand-n7-s2	d0773cacacc701ff6ae13b725a70c9bb6e583ca7beeec41a4054f713354a7ff9	e0ba00ce1b7312adb3c3e91eafd6685d50be19d4f038b2041c6633ad37b8869a
rand-n7-s3	e1361495d6fddffaa11b4778dfc9b259ba989793d1042aabad21f87f74d52b6b	45004b0c5d69384e235f83f63883989dc47cf3b1b1d170a95e0e123a9d5abe20
rand-n8-s1	94b9d3a96bc97d275d98fa0d2369c393324db05756d9da747aac11f40ec21801	aaf3ba1563066caa0155661435f08eedabe151f09a334f34e23d99dae570d1c9
rand-n8-s2	71d72fdb849e7de7ee13bc524c9904097b06f0c182a83a484cc23673cda9aa75	388f15207146728000ab75e61212a05d7113f203a57efd9d08cb92a5643c41a9
rand-n8-s3	3c0d8a079e71335c79f905b79c582be0db7e7973df614a4106a070da09e984ae	a49dd16f8516349dc7909be26aab2d2a5030a8241840288c6ba23a7faf6118e6
rand-n9-s1	eebc4e2aeecd5095bf0f52013c7892b49c4dc0bf5d35389cd849539a3b92f1ed	2e5f8e284f6d9cc942000e81afb308eb288c13bd0960f5f02d038a8b11c6ff50
rand-n9-s2	33520661e08fcf74b40e88de9750dc78c99d4aad3db589450c972ae213555021	c00a46c94c54a61461ed1e2549084f55886783f8fe5660b228083dd6cf3521b3
rand-n9-s3	1e93a3d493126fbbaaceb84615151303b51e78227e53ce740027297435aa3eb1	567d6d9d62a2a27f866416c2f5a6194acca5985b5901420c14819d94d8b7744f
rand-n10-s1	fc20fdd721ba9118b205fc4f7001f5862a1f482c868de0bb1214a5ace98cc3b4	7d4ba6476525245bb18a957b8d56c481478b6dec9909fe10d3f77c03eccd1416
rand-n10-s2	19ca3c964313416208f287c4ac182a6b50f532f9dd1521e4481c5415f37c90e9	9366a19a4be0bd0ea3061fae6717fa5eb4c0cbbd23ae993e1eafdde71bc6f5b7
rand-n10-s3	080d83209aaa420a40e722ef4cd6eba481caae0ae7f527f74fdafe04bbd66e3e	b2128dcab48ad1bb58ac0b8a25823980fca17c6edc0f8d1cf8924d997555eb46
rand-n11-s1	cc46763ece514c532b4607f02c4df52f3fd51ea541bd8371bfc0689e347bcf7b	42652c178c82af6126d400bca6dd7cbd4a44b77404874518cbeb8be3f79b9197
rand-n11-s2	a9ed026ca40f9660301bd9f5c37965e49fddf6465e8abff2b29a47dfa22b7742	9969d0f0cc0110bfdc410fc453852b47c89cc474dc20a3d443ca26a791f622bb
rand-n11-s3	dc83fb360eb0305e1a42db909ddb6ed3caa5859288137591799cc664815fef28	c5cf5d2b324e49811cafb7e2feb031b780fd5b3a199b8417cff5bd1816d5d6f6
rand-n12-s1	c885d7d89d50363d6905c90bd8235367db8f97ea18e1a4d155ca95718b2415f6	bcd4d492036956b5b6881ea71981eec448db25f8d518563bbd5b7a0b6fbcd78e
rand-n12-s2	2c561ce809b8edfca0c756afb9158548461e3412415e3b5003850261e2ef169a	10556e9944bdaa240b32de5ac2a22e3fbfdbe2a1ba18b7c8f9c70a2297816508
rand-n12-s3	ac9033f7bfdf35871b420d3b04a390cffeb5a551bad9501b299e7ef2f738efcf	6c1494ad1f06cf81772042d8b60a5eb6bf88628abda64f9942950b22b8193197
rand-n13-s1	ee9b4dc01edb5b58f39f3621e3a960a1cac2470c774d89247712417fd45e818c	1ed4920475850fd530c53e87a699ac67c7d547dceb28f7ac95cfa34ca54e592d
rand-n13-s2	65a054d9e2465c0cc93d8b34b0c7663283322d9d6434a0ca5c93700d8d247ed2	b93dc7bd9c71f65f34515bc7066c34870fd1ddac1104172001c0ac6133632b4e
rand-n13-s3	93f3110bd86f1baacf1312b1e9df1930566d2f3e0643fd10315ed2cf6ff1d807	b67d3d894ebeb9a7753f8337be8058db463878e0e77fdeb6d537ac465077abc7
rand-n14-s1	ddba2a505b9a56566bcc627037f3c7867f2f53564c13b019a47aa3b5855bc136	0f5972e97f8002bff7a280e5c1e454a14c3f9357cba58010f5b739035f41d8e1
rand-n14-s2	c725cdd47bc73151ce0001d011a4ea96e907ae2d1e02adc6d42513677f1ba97d	0df7490750ac28feb3a07cbf980328a5778c498c10c78161baab75fbf3100841
rand-n14-s3	58222bdde51838fb0a89b64abe1a02bde503f6ed5320ca09e43aa62d2d2e6a3b	ad8002c66f0abf1d575e4f80581e3e2b523c8164288c8b3980bb76d36adc56e6
rand-n15-s1	61712afb353bcdc354e4a51aeb5ecaddcb7fd495513a08ebdd865c964a41cb0a	94c6e2c0f0d71311c41aa7c41e36c0c97eb42cacb779892650c6cbe8500cc830
rand-n15-s2	58a0955a43dc4a1987781314949ab282120738efd112ed6066ba7dae33c19fe4	6c76d4ba211d15c295a633b120fb2d52d4e9939424e8717b7781946cd01463f1
rand-n15-s3	3ea607406e6c86552db6a8ba8376cebd6993393cc40a0532b782d3c5e45a08b2	98c8547b804b79103e681f94ca7f0a6e0ecc096ff5134ed5df03edef4d28f314
rand-n16-s1	4acf665c2b4dd5979f38669db8f89d28f18a57bf2b195a78bde69f747d5889b1	df7faf15f1abf0558caf3b76085c2f160efa28428e2e71ea83b3f5069a5edf44
